"sy","sys_id_ga","sch_id_ga","level","sys_nm","sch_nm","enr_k12"
2024,660,803,"MS","Fulton County","Paul D. West Middle School",804
2024,660,107,"MS","Fulton County","Renaissance Middle School ",960
2024,660,286,"MS","Fulton County","Ridgeview Charter School",963
2024,660,402,"MS","Fulton County","River Trail Middle School",1094
2024,660,505,"MS","Fulton County","Sandtown Middle School ",1004
2024,660,603,"MS","Fulton County","Sandy Springs Middle School",774
2024,660,591,"MS","Fulton County","Taylor Road Middle School",1256
2024,660,497,"MS","Fulton County","Webb Bridge Middle School",1220
2024,660,289,"MS","Fulton County","Woodland Middle School",963
2024,776,110,"MS","Gainesville City","Gainesville Middle School East",893
2024,776,109,"MS","Gainesville City","Gainesville Middle School West",894
2024,661,107,"MS","Gilmer County","Clear Creek Middle School",884
2024,663,112,"MS","Glynn County","Glynn Middle",756
2024,663,114,"MS","Glynn County","Jane Macon Middle",757
2024,663,199,"MS","Glynn County","Needwood Middle School",740
2024,663,116,"MS","Glynn County","Risley Middle School",638
2024,664,292,"MS","Gordon County","Ashworth Middle School",576
2024,664,115,"MS","Gordon County","Red Bud Middle School",789
2024,665,174,"MS","Grady County","Washington Middle School",682
2024,726,106,"MS","Griffin-Spalding County","Carver Road Middle School",467
2024,726,201,"MS","Griffin-Spalding County","Cowan Road Middle School",555
2024,726,107,"MS","Griffin-Spalding County","Kennedy Road Middle School",413
2024,726,110,"MS","Griffin-Spalding County","Rehoboth Road Middle School",569
2024,667,1010,"MS","Gwinnett County","Bay Creek Middle School",1391
2024,667,304,"MS","Gwinnett County","Berkmar Middle School",1065
2024,667,1815,"MS","Gwinnett County","Coleman Middle School",750
2024,667,1210,"MS","Gwinnett County","Couch Middle School",1101
2024,667,197,"MS","Gwinnett County","Creekland Middle School",1718
2024,667,198,"MS","Gwinnett County","Crews Middle School",1416
2024,667,380,"MS","Gwinnett County","Dacula Middle School",1813
2024,667,905,"MS","Gwinnett County","Duluth Middle School ",1280
2024,667,279,"MS","Gwinnett County","Five Forks Middle School",1257
2024,667,1012,"MS","Gwinnett County","Grace Snell Middle School",1258
2024,667,297,"MS","Gwinnett County","Hull Middle School",1251
2024,667,405,"MS","Gwinnett County","Jones Middle School",1744
2024,667,1813,"MS","Gwinnett County","Jordan Middle School",774
2024,667,209,"MS","Gwinnett County","Lanier Middle School",1295
2024,667,1056,"MS","Gwinnett County","Lilburn Middle School",1609
2024,667,497,"MS","Gwinnett County","McConnell Middle School",2058
2024,667,1112,"MS","Gwinnett County","Moore Middle School",936
2024,667,1510,"MS","Gwinnett County","North Gwinnett Middle School",2242
2024,667,1115,"MS","Gwinnett County","Northbrook Middle School",932
2024,667,204,"MS","Gwinnett County","Osborne Middle School",1723
2024,667,186,"MS","Gwinnett County","Pinckneyville Middle School",1136
2024,667,1505,"MS","Gwinnett County","Radloff Middle School",1304
2024,667,188,"MS","Gwinnett County","Richards Middle School",2026
2024,667,283,"MS","Gwinnett County","Shiloh Middle School",1571
2024,667,2058,"MS","Gwinnett County","Snellville Middle School",876
2024,667,4058,"MS","Gwinnett County","Summerour Middle School",1411
2024,667,276,"MS","Gwinnett County","Sweetwater Middle School",1441
2024,667,108,"MS","Gwinnett County","Trickum Middle School ",2211
2024,667,1610,"MS","Gwinnett County","Twin Rivers Middle School",1627
2024,668,112,"MS","Habersham County","Hilliard A. Wilbanks Middle School",610
2024,668,196,"MS","Habersham County","North Habersham Middle School",554
2024,668,296,"MS","Habersham County","South Habersham Middle School",438
2024,669,100,"MS","Hall County","C. W. Davis Middle School",803
2024,669,390,"MS","Hall County","Cherokee Bluff Middle",831
2024,669,200,"MS","Hall County","Chestatee Middle School",849
2024,669,289,"MS","Hall County","East Hall Middle School",833
2024,669,389,"MS","Hall County","North Hall Middle School",815
2024,669,4556,"MS","Hall County","South Hall Middle School",974
2024,669,294,"MS","Hall County","West Hall Middle School",841
2024,671,197,"MS","Haralson County","Haralson County Middle School",767
2024,672,399,"MS","Harris County","Harris County Carver Middle School",870
2024,673,191,"MS","Hart County","Hart County Middle School",828
2024,674,102,"MS","Heard County","Heard County Middle School",448
2024,675,397,"MS","Henry County","Austin Road Middle School",546
2024,675,206,"MS","Henry County","Dutchtown Middle School",1119
2024,675,394,"MS","Henry County","Eagle's Landing Middle School",1064
2024,675,215,"MS","Henry County","Hampton Middle School",793
2024,675,213,"MS","Henry County","Locust Grove Middle",1066
2024,675,603,"MS","Henry County","Luella Middle School",851
2024,675,4050,"MS","Henry County","McDonough Middle School",956
2024,675,507,"MS","Henry County","Ola Middle School",1083
2024,675,5052,"MS","Henry County","Stockbridge Middle School",636
2024,675,703,"MS","Henry County","Union Grove Middle",1039
2024,675,308,"MS","Henry County","Woodland Middle School",718
2024,676,296,"MS","Houston County","Bonaire Middle School",1134
2024,676,196,"MS","Houston County","Feagin Mill Middle School",943
2024,676,105,"MS","Houston County","Huntington Middle School",831
2024,676,108,"MS","Houston County","Mossy Creek Middle School",770
2024,676,1052,"MS","Houston County","Northside Middle School",838
2024,676,200,"MS","Houston County","Perry Middle School",1119
2024,676,204,"MS","Houston County","Thomson Middle School",717
2024,676,5056,"MS","Houston County","Warner Robins Middle School",796
2024,677,173,"MS","Irwin County","Irwin County Middle School",360
2024,678,197,"MS","Jackson County","East Jackson Middle School",547
2024,678,310,"MS","Jackson County","Legacy Knoll Middle School",680
2024,678,297,"MS","Jackson County","West Jackson Middle School",858
2024,679,201,"MS","Jasper County","Jasper County Middle School",634
2024,680,111,"MS","Jeff Davis County","Jeff Davis Middle School",684
2024,779,101,"MS","Jefferson City","Jefferson Middle School",973
2024,681,397,"MS","Jefferson County","Jefferson County Middle School",444
2024,684,101,"MS","Jones County","Clifton Ridge Middle School",521
2024,684,106,"MS","Jones County","Gray Station Middle School",637
2024,685,199,"MS","Lamar County","Lamar County Middle School",651
2024,686,101,"MS","Lanier County","Lanier County Middle School",373
2024,687,297,"MS","Laurens County","East Laurens Middle School",542
2024,687,2054,"MS","Laurens County","West Laurens Middle School",923
2024,688,114,"MS","Lee County","Lee County Middle School East",667
2024,688,101,"MS","Lee County","Lee County Middle School West",763
2024,689,197,"MS","Liberty County","Lewis Frasier Middle School",795
2024,689,101,"MS","Liberty County","Midway Middle School",698
2024,689,195,"MS","Liberty County","Snelson-Golden Middle School",860
2024,691,288,"MS","Long County","Long County Middle School",988
2024,692,3050,"MS","Lowndes County","Hahira Middle School",856
2024,692,1052,"MS","Lowndes County","Lowndes Middle School",822
2024,692,112,"MS","Lowndes County","Pine Grove Middle School",697
2024,693,1050,"MS","Lumpkin County","Lumpkin County Middle School",891
2024,695,1052,"MS","Madison County","Madison County Middle School",1161
2024,781,203,"MS","Marietta City","Marietta Middle School ",1302
2024,781,303,"MS","Marietta City","Marietta Sixth Grade Academy",670
2024,697,112,"MS","McDuffie County","Thomson-McDuffie Middle School",718
2024,702,113,"MS","Monroe County","Monroe County Middle School, Banks Stephens Campus",1047
2024,704,5050,"MS","Morgan County","Morgan County Middle School",792
2024,705,204,"MS","Murray County","Bagley Middle School",466
2024,705,4050,"MS","Murray County","Gladden Middle School",505
2024,706,115,"MS","Muscogee County","Aaron Cohn Middle School",549
2024,706,2050,"MS","Muscogee County","Arnold Middle School",625
2024,706,300,"MS","Muscogee County","Baker Middle School",547
2024,706,196,"MS","Muscogee County","Blackmon Road Middle School",534
2024,706,401,"MS","Muscogee County","Double Churches Middle School",442
2024,706,301,"MS","Muscogee County","East Columbus Magnet Academy",413
2024,706,5058,"MS","Muscogee County","Eddy Middle School",437
2024,706,178,"MS","Muscogee County","Fort Middle School",484
2024,706,100,"MS","Muscogee County","Midland Middle School",459
2024,706,2066,"MS","Muscogee County","Richards Middle School",809
2024,706,2067,"MS","Muscogee County","Rothschild Leadership Academy School",540
2024,706,204,"MS","Muscogee County","Veterans Memorial Middle School",658
2024,707,117,"MS","Newton County","Clements Middle School",733
2024,707,196,"MS","Newton County","Cousins Middle School",571
2024,707,398,"MS","Newton County","Indian Creek Middle School",828
2024,707,114,"MS","Newton County","Liberty Middle School",900
2024,707,101,"MS","Newton County","Veterans Memorial Middle School",628
2024,708,295,"MS","Oconee County","Dove Creek Middle School",487
2024,708,198,"MS","Oconee County","Malcom Bridge Middle School",573
2024,708,193,"MS","Oconee County","Oconee County Middle School",891
2024,709,112,"MS","Oglethorpe County","Oglethorpe County Middle School",545
2024,710,410,"MS","Paulding County","Carl Scoggins Sr. Middle School",776
2024,710,394,"MS","Paulding County","East Paulding Middle School",869
2024,710,2352,"MS","Paulding County","Herschel Jones Middle School",809
2024,710,404,"MS","Paulding County","Irma C. Austin Middle School",811
2024,710,297,"MS","Paulding County","J. A. Dobbins Middle School",556
2024,710,201,"MS","Paulding County","Lena Mae Moses Middle School",929
2024,710,213,"MS","Paulding County","P. B. Ritch Middle School",718
2024,710,108,"MS","Paulding County","Sammy McClure Sr. Middle School",1499
2024,710,192,"MS","Paulding County","South Paulding Middle School",509
2024,711,197,"MS","Peach County","Byron Middle School",472
2024,711,191,"MS","Peach County","Fort Valley Middle School",466
2024,784,201,"MS","Pelham City","Pelham City Middle School",313
2024,712,189,"MS","Pickens County","Pickens County Junior High School",603
2024,713,197,"MS","Pierce County","Pierce County Middle School",811
2024,714,195,"MS","Pike County","Pike County Middle School",820
2024,715,103,"MS","Polk County","Cedartown Middle School",1000
2024,715,104,"MS","Polk County","Rockmart Middle School",679
2024,717,111,"MS","Putnam County","Putnam County Middle School",637
2024,719,100,"MS","Rabun County","Rabun County Middle School",351
2024,721,197,"MS","Richmond County","Glenn Hills Middle School",744
2024,721,1156,"MS","Richmond County","Hephzibah Middle School",510
2024,721,1058,"MS","Richmond County","Langford Middle School",719
2024,721,5058,"MS","Richmond County","Murphey Middle School",552
2024,721,114,"MS","Richmond County","Pine Hill Middle School",567
2024,721,390,"MS","Richmond County","Spirit Creek Middle School",530
2024,721,5564,"MS","Richmond County","Tutt Middle School",465
2024,721,115,"MS","Richmond County","W.S. Hornsby Middle School",391
2024,722,278,"MS","Rockdale County","Conyers Middle School",986
2024,722,378,"MS","Rockdale County","Edwards Middle School",935
2024,722,107,"MS","Rockdale County","General Ray Davis Middle School",919
2024,722,294,"MS","Rockdale County","Memorial Middle School",740
2024,785,293,"MS","Rome City","Rome Middle School",956
2024,625,311,"MS","Savannah-Chatham County","Coastal Middle School",512
2024,625,201,"MS","Savannah-Chatham County","DeRenne Middle School",496
2024,625,2060,"MS","Savannah-Chatham County","Hubert Middle School",420
2024,625,5062,"MS","Savannah-Chatham County","Mercer Middle School",404
2024,625,301,"MS","Savannah-Chatham County","Myers Middle School ",452
2024,625,299,"MS","Savannah-Chatham County","Southwest Middle School",712
2024,625,199,"MS","Savannah-Chatham County","West Chatham Middle School",943
2024,724,197,"MS","Screven County","Screven County Middle School",495
2024,786,103,"MS","Social Circle City","Social Circle Middle School",448
2024,727,104,"MS","Stephens County","Stephens County Middle School",845
2024,729,190,"MS","Sumter County","Sumter County Middle School",536
2024,732,101,"MS","Tattnall County","North Tattnall Middle School",444
2024,732,201,"MS","Tattnall County","South Tattnall Middle School",380
2024,734,101,"MS","Telfair County","Telfair County Middle School",342
2024,745,395,"MS","Thomaston-Upson County","Upson-Lee Middle School",922
2024,789,3050,"MS","Thomasville City","MacIntyre Park Middle School",541
2024,737,299,"MS","Tift County","Eighth Street Middle School",925
2024,737,3052,"MS","Tift County","Northeast Middle School",739
2024,738,103,"MS","Toombs County","Toombs County Middle School",672
2024,741,204,"MS","Troup County","Callaway Middle School",717
2024,741,191,"MS","Troup County","Gardner-Newman Middle School",1020
2024,741,297,"MS","Troup County","Long Cane Middle School",973
2024,744,108,"MS","Union County","Union County Middle School",675
2024,792,195,"MS","Valdosta City","Newbern Middle School",776
2024,792,103,"MS","Valdosta City","Valdosta Middle School",1071
2024,793,173,"MS","Vidalia City","J. R. Trippe Middle School",512
2024,746,106,"MS","Walker County","Chattanooga Valley Middle School",447
2024,746,180,"MS","Walker County","LaFayette Middle School",501
2024,746,206,"MS","Walker County","Rossville Middle School",451
2024,747,193,"MS","Walton County","Carver Middle School",853
2024,747,291,"MS","Walton County","Loganville Middle School",1307
2024,747,102,"MS","Walton County","Youth Middle School",1208
2024,748,395,"MS","Ware County","Ware County Middle School",739
2024,748,295,"MS","Ware County","Waycross Middle School",585
2024,750,199,"MS","Washington County","T. J. Elder Middle School",613
2024,751,294,"MS","Wayne County","Arthur Williams Middle School",610
2024,751,194,"MS","Wayne County","Martha Puckett Middle School",548
2024,754,174,"MS","White County","White County Middle School",888
2024,755,475,"MS","Whitfield County","Eastbrook Middle School",630
2024,755,106,"MS","Whitfield County","New Hope Middle School",440
2024,755,575,"MS","Whitfield County","North Whitfield Middle School",781
2024,755,675,"MS","Whitfield County","Valley Point Middle School",417
2024,755,775,"MS","Whitfield County","Westside Middle School",401
2024,759,193,"MS","Worth County","Worth County Middle School",639
2024,601,103,"HS","Appling County","Appling County High School",1053
2024,761,182,"HS","Atlanta Public Schools","Benjamin E. Mays High School",1363
2024,761,315,"HS","Atlanta Public Schools","Booker T. Washington High School",859
2024,761,1409,"HS","Atlanta Public Schools","D. M. Therrell High School",1005
2024,761,4058,"HS","Atlanta Public Schools","Frederick Douglass High School",1194
2024,761,186,"HS","Atlanta Public Schools","Maynard Jackson High School",1551
2024,761,4560,"HS","Atlanta Public Schools","Midtown High School",1658
2024,761,192,"HS","Atlanta Public Schools","North Atlanta High School",2332
2024,761,1412,"HS","Atlanta Public Schools","South Atlanta High School",907
2024,603,302,"HS","Bacon County","Bacon County High School",636
2024,605,189,"HS","Baldwin County","Baldwin High School",1294
2024,606,199,"HS","Banks County","Banks County High School",859
2024,607,101,"HS","Barrow County","Apalachee High School",1928
2024,607,300,"HS","Barrow County","Barrow Arts and Sciences Academy",943
2024,607,3052,"HS","Barrow County","Winder-Barrow High School",1856
2024,608,105,"HS","Bartow County","Adairsville High School",1233
2024,608,114,"HS","Bartow County","Cass High School",1623
2024,608,198,"HS","Bartow County","Woodland High School",1501
2024,609,291,"HS","Ben Hill County","Fitzgerald High School School College and Career Academy",874
2024,610,101,"HS","Berrien County","Berrien High School",856
2024,611,186,"HS","Bibb County","Central High School",876
2024,611,105,"HS","Bibb County","Howard High School",1133
2024,611,286,"HS","Bibb County","Northeast High School",790
2024,611,204,"HS","Bibb County","Rutland High School",897
2024,611,386,"HS","Bibb County","Southwest High School",820
2024,611,198,"HS","Bibb County","Westside High School",1010
2024,612,105,"HS","Bleckley County","Bleckley County High School",680
2024,613,1050,"HS","Brantley County","Brantley County High School",949
2024,763,201,"HS","Bremen City","Bremen High School",749
2024,615,182,"HS","Bryan County","Richmond Hill High School",2650
2024,764,191,"HS","Buford City","Buford High School",1923
2024,616,203,"HS","Bulloch County","Southeast Bulloch High School",1142
2024,616,2054,"HS","Bulloch County","Statesboro High School",1751
2024,617,288,"HS","Burke County","Burke County High School",1137
2024,618,190,"HS","Butts County","Jackson High School",1071
2024,765,3050,"HS","Calhoun City","Calhoun High School",1301
2024,620,295,"HS","Camden County","Camden County High School",2776
2024,622,2052,"HS","Carroll County","Central High School",1356
2024,622,189,"HS","Carroll County","Temple High School",809
2024,622,5054,"HS","Carroll County","Villa Rica High School",1795
2024,766,1050,"HS","Carrollton City","Carrollton High School",1825
2024,767,2050,"HS","Cartersville City","Cartersville High School",1421
2024,623,109,"HS","Catoosa County","Heritage High School",1263
2024,623,1052,"HS","Catoosa County","Lakeview-Fort Oglethorpe High School",988
2024,623,4052,"HS","Catoosa County","Ringgold High School",1020
2024,627,1050,"HS","Chattooga County","Chattooga High School",760
2024,628,5050,"HS","Cherokee County","Cherokee High School",3011
2024,628,106,"HS","Cherokee County","Creekview High School",2121
2024,628,176,"HS","Cherokee County","Etowah High School",2449
2024,628,115,"HS","Cherokee County","River Ridge High School",1956
2024,628,191,"HS","Cherokee County","Sequoyah High School",2101
2024,628,197,"HS","Cherokee County","Woodstock High School",2002
2024,773,3050,"HS","City Schools of Decatur","Decatur High School",1834
2024,629,102,"HS","Clarke County","Cedar Shoals High School",1537
2024,629,5556,"HS","Clarke County","Clarke Central High School",1842
2024,631,115,"HS","Clayton County","Charles R. Drew High School",1665
2024,631,1054,"HS","Clayton County","Forest Park High School",1684
2024,631,1056,"HS","Clayton County","Jonesboro High School",1488
2024,631,190,"HS","Clayton County","Lovejoy High School",2030
2024,631,4058,"HS","Clayton County","Morrow High School",1984
2024,631,290,"HS","Clayton County","Mount Zion High School",1174
2024,631,104,"HS","Clayton County","Mundy's Mill High School",1618
2024,631,2052,"HS","Clayton County","North Clayton High School",1174
2024,631,378,"HS","Clayton County","Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning",1064
2024,631,377,"HS","Clayton County","Riverdale High School",1299
2024,633,209,"HS","Cobb County","Allatoona High School",1642
2024,633,1054,"HS","Cobb County","Campbell High School",3030
2024,633,192,"HS","Cobb County","Harrison High School",2170
2024,633,707,"HS","Cobb County","Hillgrove High School",2290
2024,633,103,"HS","Cobb County","Kell High School",1582
2024,633,381,"HS","Cobb County","Lassiter High School",1949
2024,633,1064,"HS","Cobb County","McEachern High School",2300
2024,633,2056,"HS","Cobb County","North Cobb High School",2521
2024,633,2066,"HS","Cobb County","Osborne High School",2773
2024,633,4066,"HS","Cobb County","Pebblebrook High School",2574
2024,633,188,"HS","Cobb County","Pope High School",1758
2024,633,3056,"HS","Cobb County","South Cobb High School",2137
2024,633,373,"HS","Cobb County","Sprayberry High School",1799
2024,633,1069,"HS","Cobb County","Wheeler High School",2380
2024,634,195,"HS","Coffee County","Coffee County High School",1324
2024,634,308,"HS","Coffee County","George Washington Carver Freshman Campus",546
2024,635,1554,"HS","Colquitt County","Colquitt County High School",1871
2024,636,4050,"HS","Columbia County","Evans High School",1875
2024,636,197,"HS","Columbia County","Greenbrier High School",1905
2024,636,112,"HS","Columbia County","Grovetown High School",2280
2024,636,183,"HS","Columbia County","Harlem High School",1251
2024,636,189,"HS","Columbia County","Lakeside High School",1909
2024,637,111,"HS","Cook County","Cook High School",951
2024,638,389,"HS","Coweta County","East Coweta High School",3108
2024,638,5054,"HS","Coweta County","Newnan High School",2246
2024,638,196,"HS","Coweta County","Northgate High School",2054
2024,640,196,"HS","Crisp County","Crisp County High School",1050
2024,772,4050,"HS","Dalton Public Schools","Dalton High School",1379
2024,642,198,"HS","Dawson County","Dawson County High School ",828
2024,644,172,"HS","DeKalb County","Cedar Grove High School",1132
2024,644,5052,"HS","DeKalb County","Chamblee High School",1829
2024,644,4053,"HS","DeKalb County","Clarkston High School",1402
2024,644,2054,"HS","DeKalb County","Columbia High School",909
2024,644,4054,"HS","DeKalb County","Cross Keys High School",1768
2024,644,2055,"HS","DeKalb County","Druid Hills High School",1430
2024,644,5055,"HS","DeKalb County","Dunwoody High School",1974
2024,644,3060,"HS","DeKalb County","Lakeside High School",2186
2024,644,202,"HS","DeKalb County","Lithonia High School",1504
2024,644,103,"HS","DeKalb County","Martin Luther King, Jr. High School ",1431
2024,644,3070,"HS","DeKalb County","McNair High School",776
2024,644,105,"HS","DeKalb County","Miller Grove High School",1109
2024,644,176,"HS","DeKalb County","Redan High School",1005
2024,644,5067,"HS","DeKalb County","Southwest DeKalb High School",1207
2024,644,497,"HS","DeKalb County","Stephenson High School",1312
2024,644,276,"HS","DeKalb County","Stone Mountain High School",1206
2024,644,4069,"HS","DeKalb County","Towers High School",769
2024,644,1070,"HS","DeKalb County","Tucker High School",1590
2024,643,3050,"HS","Decatur County","Bainbridge High School",1218
2024,645,103,"HS","Dodge County","Dodge County High School",820
2024,647,2052,"HS","Dougherty County","Dougherty Comprehensive High School",1186
2024,647,1058,"HS","Dougherty County","Monroe High School",1165
2024,647,4062,"HS","Dougherty County","Westover High School",1323
2024,648,187,"HS","Douglas County","Alexander High School",1844
2024,648,100,"HS","Douglas County","Chapel Hill High School",1665
2024,648,4050,"HS","Douglas County","Douglas County High School",1907
2024,648,175,"HS","Douglas County","Lithia Springs Comprehensive High School",1564
2024,648,212,"HS","Douglas County","New Manchester High School",1921
2024,651,390,"HS","Effingham County","Effingham County High School",2164
2024,651,197,"HS","Effingham County","South Effingham High School",1900
2024,652,176,"HS","Elbert County","Elbert County High School",945
2024,653,189,"HS","Emanuel County","Swainsboro High School",813
2024,655,176,"HS","Fannin County","Fannin County High School",886
2024,656,398,"HS","Fayette County","Fayette County High School",1359
2024,656,182,"HS","Fayette County","McIntosh High School",1740
2024,656,192,"HS","Fayette County","Sandy Creek High School",1179
2024,656,198,"HS","Fayette County","Starrs Mill High School",1361
2024,656,105,"HS","Fayette County","Whitewater High School",1347
2024,658,702,"HS","Forsyth County","Denmark High School",2490
2024,658,704,"HS","Forsyth County","East Forsyth High School",1590
2024,658,5050,"HS","Forsyth County","Forsyth Central High School",2387
2024,658,214,"HS","Forsyth County","Lambert High School",3201
2024,658,195,"HS","Forsyth County","North Forsyth High School",2080
2024,658,190,"HS","Forsyth County","South Forsyth High School",2508
2024,658,107,"HS","Forsyth County","West Forsyth High School",2464
2024,659,3050,"HS","Franklin County","Franklin County High School",1007
2024,660,205,"HS","Fulton County","Alpharetta High School",2084
2024,660,176,"HS","Fulton County","Banneker High School",1786
2024,660,119,"HS","Fulton County","Cambridge High School",1652
2024,660,198,"HS","Fulton County","Centennial High School",1731
2024,660,392,"HS","Fulton County","Chattahoochee High School",1781
2024,660,291,"HS","Fulton County","Creekside High School",1665
2024,660,1322,"HS","Fulton County","Innovation Academy",1443
2024,660,910,"HS","Fulton County","Johns Creek High School",1859
2024,660,1110,"HS","Fulton County","Langston Hughes High School",1828
2024,660,106,"HS","Fulton County","Milton High School",1973
2024,660,4062,"HS","Fulton County","North Springs High School",1304
2024,660,203,"HS","Fulton County","Northview High School",1586
2024,660,191,"HS","Fulton County","Roswell High School",2036
2024,660,691,"HS","Fulton County","Tri-Cities High School",1774
2024,660,5069,"HS","Fulton County","Westlake High School",2156
2024,776,3050,"HS","Gainesville City","Gainesville High School",2356
2024,661,196,"HS","Gilmer County","Gilmer High School",1238
2024,663,3552,"HS","Glynn County","Brunswick High School",1939
2024,663,4752,"HS","Glynn County","Glynn Academy",1820
2024,664,286,"HS","Gordon County","Gordon Central High School",843
2024,664,106,"HS","Gordon County","Sonoraville High School",1130
2024,665,1050,"HS","Grady County","Cairo High School",1298
2024,726,187,"HS","Griffin-Spalding County","Griffin High School",1479
2024,726,101,"HS","Griffin-Spalding County","Spalding High School",1209
2024,667,1710,"HS","Gwinnett County","Archer High School",3073
2024,667,1050,"HS","Gwinnett County","Berkmar High School",3089
2024,667,182,"HS","Gwinnett County","Brookwood High School",3880
2024,667,3750,"HS","Gwinnett County","Central Gwinnett High School",2444
2024,667,195,"HS","Gwinnett County","Collins Hill High School",2605
2024,667,4052,"HS","Gwinnett County","Dacula High School",2534
2024,667,1814,"HS","Gwinnett County","Discovery High School",2730
2024,667,5550,"HS","Gwinnett County","Duluth High School",2666
2024,667,101,"HS","Gwinnett County","Grayson High School",3480
2024,667,1018,"HS","Gwinnett County","Lanier High School",1861
2024,667,1819,"HS","Gwinnett County","McClure Health Science High School",1171
2024,667,187,"HS","Gwinnett County","Meadowcreek High School",2640
2024,667,105,"HS","Gwinnett County","Mill Creek High School",2745
2024,667,1410,"HS","Gwinnett County","Mountain View High School",2285
2024,667,103,"HS","Gwinnett County","Norcross High School",2395
2024,667,4556,"HS","Gwinnett County","North Gwinnett High School",3067
2024,667,176,"HS","Gwinnett County","Parkview High School",3279
2024,667,1818,"HS","Gwinnett County","Paul Duke STEM High School",1386
2024,667,805,"HS","Gwinnett County","Peachtree Ridge High School",3304
2024,667,1820,"HS","Gwinnett County","Seckinger High School",2008
2024,667,185,"HS","Gwinnett County","Shiloh High School",2200
2024,667,2558,"HS","Gwinnett County","South Gwinnett High School",2588
2024,668,2052,"HS","Habersham County","Habersham Central High School",1535
2024,668,106,"HS","Habersham County","Habersham Ninth Grade Academy",570
2024,669,391,"HS","Hall County","Cherokee Bluff High School",1207
2024,669,102,"HS","Hall County","Chestatee High School",1216
2024,669,1552,"HS","Hall County","East Hall High School",1291
2024,669,202,"HS","Hall County","Flowery Branch High",1350
2024,669,4752,"HS","Hall County","Johnson High School",1287
2024,669,1556,"HS","Hall County","North Hall High School",1158
2024,669,189,"HS","Hall County","West Hall High School",1248
2024,671,3050,"HS","Haralson County","Haralson County High School",937
2024,672,299,"HS","Harris County","Harris County High School",1679
2024,674,110,"HS","Heard County","Heard County High School",655
2024,675,105,"HS","Henry County","Dutchtown High",1833
2024,675,391,"HS","Henry County","Eagle's Landing High School",1657
2024,675,315,"HS","Henry County","Hampton High School",1286
2024,675,214,"HS","Henry County","Locust Grove High",1632
2024,675,104,"HS","Henry County","Luella High School",1353
2024,675,3050,"HS","Henry County","McDonough High School",1411
2024,675,307,"HS","Henry County","Ola High School",1652
2024,675,295,"HS","Henry County","Stockbridge High School",1506
2024,675,101,"HS","Henry County","Union Grove High",1643
2024,675,408,"HS","Henry County","Woodland High School",1322
2024,676,192,"HS","Houston County","Houston County High School",2116
2024,676,2052,"HS","Houston County","Northside High School",1935
2024,676,1054,"HS","Houston County","Perry High School",1584
2024,676,111,"HS","Houston County","Veterans High School",1937
2024,676,4056,"HS","Houston County","Warner Robins High School",1815
2024,678,191,"HS","Jackson County","Jackson County High School",2042
2024,679,108,"HS","Jasper County","Jasper County High School",753
2024,680,199,"HS","Jeff Davis County","Jeff Davis High School",846
2024,779,174,"HS","Jefferson City","Jefferson High School",1275
2024,681,196,"HS","Jefferson County","Jefferson County High School",632
2024,684,192,"HS","Jones County","Jones County High School",1560
2024,685,175,"HS","Lamar County","Lamar County High School",826
2024,687,197,"HS","Laurens County","East Laurens High School",636
2024,687,110,"HS","Laurens County","West Laurens High School",1241
2024,688,193,"HS","Lee County","Lee County High School",1402
2024,689,105,"HS","Liberty County","Bradwell Institute",1888
2024,689,192,"HS","Liberty County","Liberty County High School",1163
2024,691,205,"HS","Long County","Long County High School",1288
2024,692,5050,"HS","Lowndes County","Lowndes High School",3210
2024,693,101,"HS","Lumpkin County","Lumpkin County High School",1158
2024,695,5050,"HS","Madison County","Madison County High School",1486
2024,781,101,"HS","Marietta City","Marietta High School ",2654
2024,697,192,"HS","McDuffie County","Thomson High School",982
2024,702,184,"HS","Monroe County","Mary Persons High School",1286
2024,704,1050,"HS","Morgan County","Morgan County High School",1065
2024,705,190,"HS","Murray County","Murray County High School",1099
2024,705,112,"HS","Murray County","North Murray High School",999
2024,706,5052,"HS","Muscogee County","Carver High School",903
2024,706,2062,"HS","Muscogee County","Hardaway High School",1097
2024,706,5062,"HS","Muscogee County","Jordan Vocational High School",969
2024,706,1064,"HS","Muscogee County","Kendrick High School",903
2024,706,203,"HS","Muscogee County","Northside High School",1417
2024,706,278,"HS","Muscogee County","Shaw High School",1220
2024,706,378,"HS","Muscogee County","Spencer High School",1004
2024,707,206,"HS","Newton County","Alcovy High School",2039
2024,707,295,"HS","Newton County","Eastside High School",1615
2024,707,173,"HS","Newton County","Newton High School",2563
2024,708,105,"HS","Oconee County","North Oconee High School",1472
2024,708,293,"HS","Oconee County","Oconee County High School",1314
2024,709,2050,"HS","Oglethorpe County","Oglethorpe County High School",679
2024,710,292,"HS","Paulding County","East Paulding High School",1904
2024,710,101,"HS","Paulding County","Hiram High School",1503
2024,710,109,"HS","Paulding County","North Paulding High School",3052
2024,710,2552,"HS","Paulding County","Paulding County High School",2116
2024,710,106,"HS","Paulding County","South Paulding High School",1905
2024,711,2052,"HS","Peach County","Peach County High School",1166
2024,712,198,"HS","Pickens County","Pickens County High School",1269
2024,713,182,"HS","Pierce County","Pierce County High School",1062
2024,714,194,"HS","Pike County","Pike County High School",1089
2024,715,5050,"HS","Polk County","Cedartown High School",1521
